Timestamp,League,DisplayName,BaseName,ClassName,Rarity,StackSize,Enchanted1_Display
2026-01-19T17:27:59.7954681+00:00,Pohx Keepers Restart (PL77970),Replica Lavianga's Spirit,Sanctified Mana Flask,ManaFlask,Unique,,
2026-01-19T17:27:59.7954719+00:00,Pohx Keepers Restart (PL77970),Replica Victario's Charity,Laminated Kite Shield,Shield,Unique,,
2026-01-19T17:27:59.7954751+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:29:11.6634082+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T17:29:11.6635612+00:00,Pohx Keepers Restart (PL77970),17x Blessed Orb,Blessed Orb,StackableCurrency,,17,
2026-01-19T17:29:11.6635702+00:00,Pohx Keepers Restart (PL77970),19x Instilling Orb,Instilling Orb,StackableCurrency,,19,
2026-01-19T17:29:11.6635726+00:00,Pohx Keepers Restart (PL77970),Solarine Bow,Solarine Bow,Bow,Rare,,
2026-01-19T17:29:11.6635966+00:00,Pohx Keepers Restart (PL77970),Replica Red Trail,Titan Greaves,Boots,Unique,,
2026-01-19T17:32:04.3920292+00:00,Pohx Keepers Restart (PL77970),Replica Inya's Epiphany,Arcanist Slippers,Boots,Unique,,
2026-01-19T17:32:04.3924536+00:00,Pohx Keepers Restart (PL77970),Accumulator Wand,Accumulator Wand,Wand,Rare,,
2026-01-19T17:32:04.3930947+00:00,Pohx Keepers Restart (PL77970),Void Fangs,Void Fangs,Claw,Rare,,
2026-01-19T17:32:04.3931181+00:00,Pohx Keepers Restart (PL77970),Replica Powerlessness,Cobalt Jewel,Jewel,Unique,,
2026-01-19T17:32:04.3931215+00:00,Pohx Keepers Restart (PL77970),Replica Winterheart,Gold Amulet,Amulet,Unique,,
2026-01-19T17:32:36.6858573+00:00,Pohx Keepers Restart (PL77970),Wraith Sword,Wraith Sword,Two Hand Sword,Rare,,Enchantment Attribute Modifier Effect and Attribute Requirement
2026-01-19T17:32:36.6861940+00:00,Pohx Keepers Restart (PL77970),Replica Hinekora's Sight,Onyx Amulet,Amulet,Unique,,
2026-01-19T17:32:36.6875243+00:00,Pohx Keepers Restart (PL77970),18x Chaos Orb,Chaos Orb,StackableCurrency,,18,
2026-01-19T17:32:36.6875520+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:32:36.6875607+00:00,Pohx Keepers Restart (PL77970),Font of Thunder,Mirrored Spiked Shield,Shield,Unique,,
2026-01-19T17:32:47.3501027+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:32:47.3501498+00:00,Pohx Keepers Restart (PL77970),Font of Thunder,Mirrored Spiked Shield,Shield,Unique,,
2026-01-19T17:32:47.3501539+00:00,Pohx Keepers Restart (PL77970),Wraith Sword,Wraith Sword,Two Hand Sword,Rare,,Enchantment Attribute Modifier Effect and Attribute Requirement
2026-01-19T17:32:47.3501813+00:00,Pohx Keepers Restart (PL77970),Replica Hinekora's Sight,Onyx Amulet,Amulet,Unique,,
2026-01-19T17:32:47.3501912+00:00,Pohx Keepers Restart (PL77970),18x Chaos Orb,Chaos Orb,StackableCurrency,,18,
2026-01-19T17:33:54.2295400+00:00,Pohx Keepers Restart (PL77970),Savant's Robe,Savant's Robe,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-19T17:33:54.2296081+00:00,Pohx Keepers Restart (PL77970),19x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,19,
2026-01-19T17:33:54.2296137+00:00,Pohx Keepers Restart (PL77970),Congregator Wand,Congregator Wand,Wand,Rare,,
2026-01-19T17:33:54.2297004+00:00,Pohx Keepers Restart (PL77970),Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-19T17:33:54.2297054+00:00,Pohx Keepers Restart (PL77970),Assassin Bow,Assassin Bow,Bow,Rare,,Enchantment Caster Damage Modifier Effect and Attribute Requirement
2026-01-19T17:34:30.0787798+00:00,Pohx Keepers Restart (PL77970),Omen Wand,Omen Wand,Wand,Rare,,Enchantment White Sockets
2026-01-19T17:34:30.0788240+00:00,Pohx Keepers Restart (PL77970),Opal Wand,Opal Wand,Wand,Rare,,Enchantment Critical Modifier Effect
2026-01-19T17:34:30.0788402+00:00,Pohx Keepers Restart (PL77970),18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-19T17:34:30.0788450+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:34:30.0788471+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T17:35:36.5422901+00:00,Pohx Keepers Restart (PL77970),17x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,17,
2026-01-19T17:35:36.5423003+00:00,Pohx Keepers Restart (PL77970),Legion Hammer,Legion Hammer,One Hand Mace,Rare,,Enchantment Speed Modifier Effect and White Sockets
2026-01-19T17:35:36.5423321+00:00,Pohx Keepers Restart (PL77970),1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-19T17:35:36.5423384+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:35:36.5423409+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T17:54:25.3869214+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:54:25.3872093+00:00,Pohx Keepers Restart (PL77970),Stabilising Sceptre,Stabilising Sceptre,Sceptre,Rare,,
2026-01-19T17:54:25.3890159+00:00,Pohx Keepers Restart (PL77970),1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-19T17:54:25.3890347+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T17:54:25.3890394+00:00,Pohx Keepers Restart (PL77970),Desert Brigandine,Desert Brigandine,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-19T17:55:48.8025148+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T17:55:48.8025417+00:00,Pohx Keepers Restart (PL77970),Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-19T17:55:48.8025438+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T17:55:48.8025493+00:00,Pohx Keepers Restart (PL77970),Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-19T17:55:48.8025574+00:00,Pohx Keepers Restart (PL77970),20x Orb of Scouring,Orb of Scouring,StackableCurrency,,20,
2026-01-19T17:56:56.7962623+00:00,Pohx Keepers Restart (PL77970),Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-19T17:56:56.7962986+00:00,Pohx Keepers Restart (PL77970),Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-19T17:56:56.7963086+00:00,Pohx Keepers Restart (PL77970),17x Blessed Orb,Blessed Orb,StackableCurrency,,17,
2026-01-19T17:56:56.7963126+00:00,Pohx Keepers Restart (PL77970),Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-19T17:56:56.7963591+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T17:58:25.9935192+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:58:25.9935539+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T17:58:25.9935630+00:00,Pohx Keepers Restart (PL77970),1x Essence Scarab of Ascent,Essence Scarab of Ascent,MapFragment,,1,
2026-01-19T17:58:25.9935714+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T17:58:25.9935731+00:00,Pohx Keepers Restart (PL77970),Replica Wings of Entropy,Ezomyte Axe,Two Hand Axe,Unique,,
2026-01-19T18:00:13.4073112+00:00,Pohx Keepers Restart (PL77970),Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-19T18:00:13.4074079+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T18:00:13.4074107+00:00,Pohx Keepers Restart (PL77970),Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-19T18:00:13.4074204+00:00,Pohx Keepers Restart (PL77970),Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-19T18:00:13.4074229+00:00,Pohx Keepers Restart (PL77970),Replica Alpha's Howl,Sinner Tricorne,Helmet,Unique,,
2026-01-19T18:03:00.0152497+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T18:03:00.0154789+00:00,Pohx Keepers Restart (PL77970),Replica Innsbury Edge,Elder Sword,One Hand Sword,Unique,,
2026-01-19T18:03:00.0154849+00:00,Pohx Keepers Restart (PL77970),Lion Sword,Lion Sword,Two Hand Sword,Rare,,Enchantment Physical Modifier Effect and No Red Sockets
2026-01-19T18:03:00.0155688+00:00,Pohx Keepers Restart (PL77970),Replica Grip of the Council,Arcanist Gloves,Gloves,Unique,,
2026-01-19T18:03:00.0155741+00:00,Pohx Keepers Restart (PL77970),Varnished Coat,Varnished Coat,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-19T18:04:44.2538318+00:00,Pohx Keepers Restart (PL77970),Replica Pacifism,Viridian Jewel,Jewel,Unique,,
2026-01-19T18:04:44.2538705+00:00,Pohx Keepers Restart (PL77970),Replica Grip of the Council,Arcanist Gloves,Gloves,Unique,,
2026-01-19T18:04:44.2538737+00:00,Pohx Keepers Restart (PL77970),Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-19T18:04:44.2538761+00:00,Pohx Keepers Restart (PL77970),Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-19T18:04:44.2542203+00:00,Pohx Keepers Restart (PL77970),20x Blessed Orb,Blessed Orb,StackableCurrency,,20,
2026-01-19T18:08:11.0236211+00:00,Pohx Keepers Restart (PL77970),Replica Wings of Entropy,Ezomyte Axe,Two Hand Axe,Unique,,
2026-01-19T18:08:11.0236564+00:00,Pohx Keepers Restart (PL77970),1x Incursion Scarab of Champions,Incursion Scarab of Champions,MapFragment,,1,
2026-01-19T18:08:11.0236598+00:00,Pohx Keepers Restart (PL77970),Anarchic Spiritblade,Anarchic Spiritblade,One Hand Sword,Rare,,
2026-01-19T18:08:11.0239197+00:00,Pohx Keepers Restart (PL77970),Replica Dreamfeather,Eternal Sword,One Hand Sword,Unique,,
2026-01-19T18:08:11.0239244+00:00,Pohx Keepers Restart (PL77970),Spine Bow,Spine Bow,Bow,Rare,,Enchantment Mana Modifier Effect and Attribute Requirement Penalty
2026-01-19T18:09:05.9846714+00:00,Pohx Keepers Restart (PL77970),Replica Volkuur's Guidance,Zealot Gloves,Gloves,Unique,,
2026-01-19T18:09:05.9847046+00:00,Pohx Keepers Restart (PL77970),15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-19T18:09:05.9847081+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T18:09:05.9847135+00:00,Pohx Keepers Restart (PL77970),Gavel,Gavel,One Hand Mace,Rare,,Enchantment Fire Modifier Effect and Speed Modifier Effect
2026-01-19T18:09:05.9847241+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T18:10:23.8096226+00:00,Pohx Keepers Restart (PL77970),Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-19T18:10:23.8096706+00:00,Pohx Keepers Restart (PL77970),Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-19T18:10:23.8096796+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T18:10:23.8096921+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T18:10:23.8096970+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T18:11:24.3923222+00:00,Pohx Keepers Restart (PL77970),Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-19T18:11:24.3923767+00:00,Pohx Keepers Restart (PL77970),1x Sacred Orb,Sacred Orb,StackableCurrency,,1,
2026-01-19T18:11:24.3923820+00:00,Pohx Keepers Restart (PL77970),Congregator Wand,Congregator Wand,Wand,Rare,,
2026-01-19T18:11:24.3923982+00:00,Pohx Keepers Restart (PL77970),Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-19T18:11:24.3924109+00:00,Pohx Keepers Restart (PL77970),Void Sceptre,Void Sceptre,Sceptre,Rare,,Enchantment Physical Modifier Effect and White Sockets
2026-01-19T18:13:24.0836812+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T18:13:24.0837292+00:00,Pohx Keepers Restart (PL77970),Astral Leather,Astral Leather,Body Armour,Rare,,Enchantment Mana Modifier Effect and Resistance Modifier Effect
2026-01-19T18:13:24.0837536+00:00,Pohx Keepers Restart (PL77970),Tornado Wand,Tornado Wand,Wand,Rare,,Enchantment Attribute Modifier Effect
2026-01-19T18:13:24.0837650+00:00,Pohx Keepers Restart (PL77970),1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-19T18:13:24.0837700+00:00,Pohx Keepers Restart (PL77970),18x Orb of Regret,Orb of Regret,StackableCurrency,,18,
2026-01-19T18:14:47.1831402+00:00,Pohx Keepers Restart (PL77970),Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-19T18:14:47.1831770+00:00,Pohx Keepers Restart (PL77970),1x Torment Scarab of Possession,Torment Scarab of Possession,MapFragment,,1,
2026-01-19T18:14:47.1831804+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T18:14:47.1831873+00:00,Pohx Keepers Restart (PL77970),Replica Soul Tether,Cloth Belt,Belt,Unique,,
2026-01-19T18:14:47.1831893+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T18:15:58.7957018+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T18:15:58.7957353+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T18:15:58.7957387+00:00,Pohx Keepers Restart (PL77970),Prophecy Wand,Prophecy Wand,Wand,Rare,,Enchantment Caster Damage Modifier Effect and Attribute Modifier Effect
2026-01-19T18:15:58.7957568+00:00,Pohx Keepers Restart (PL77970),Replica Victario's Charity,Laminated Kite Shield,Shield,Unique,,
2026-01-19T18:15:58.7957663+00:00,Pohx Keepers Restart (PL77970),15x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,15,
2026-01-19T18:17:00.8964942+00:00,Pohx Keepers Restart (PL77970),17x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,17,
2026-01-19T18:17:00.8965130+00:00,Pohx Keepers Restart (PL77970),1x Sacred Orb,Sacred Orb,StackableCurrency,,1,
2026-01-19T18:17:00.8965169+00:00,Pohx Keepers Restart (PL77970),Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-19T18:17:00.8965971+00:00,Pohx Keepers Restart (PL77970),5x Divine Orb,Divine Orb,StackableCurrency,,5,
2026-01-19T18:17:00.8966009+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T18:18:15.2545295+00:00,Pohx Keepers Restart (PL77970),Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-19T18:18:15.2545884+00:00,Pohx Keepers Restart (PL77970),Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Lightning Modifier Effect and White Sockets
2026-01-19T18:18:15.2546117+00:00,Pohx Keepers Restart (PL77970),Replica Alberon's Warpath,Soldier Boots,Boots,Unique,,
2026-01-19T18:18:15.2546215+00:00,Pohx Keepers Restart (PL77970),Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-19T18:18:15.2546254+00:00,Pohx Keepers Restart (PL77970),Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-19T18:20:54.3825578+00:00,Pohx Keepers Restart (PL77970),Sage Wand,Sage Wand,Wand,Rare,,Enchantment Mana Modifier Effect and Ailment Modifier Effect
2026-01-19T18:20:54.3825934+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T18:20:54.3825993+00:00,Pohx Keepers Restart (PL77970),Triumphant Lamellar,Triumphant Lamellar,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-19T18:20:54.3826042+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T18:20:54.3826064+00:00,Pohx Keepers Restart (PL77970),Flashfire Blade,Flashfire Blade,Rune Dagger,Rare,,
2026-01-19T18:22:00.7370252+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T18:22:00.7371324+00:00,Pohx Keepers Restart (PL77970),17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-19T18:22:00.7371373+00:00,Pohx Keepers Restart (PL77970),15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-19T18:22:00.7371383+00:00,Pohx Keepers Restart (PL77970),Sacred Chainmail,Sacred Chainmail,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-19T18:22:00.7371531+00:00,Pohx Keepers Restart (PL77970),Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-19T18:23:12.6581743+00:00,Pohx Keepers Restart (PL77970),Citadel Bow,Citadel Bow,Bow,Rare,,Enchantment Physical Modifier Effect
2026-01-19T18:23:12.6582219+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T18:23:12.6582267+00:00,Pohx Keepers Restart (PL77970),Eventuality Rod,Eventuality Rod,Warstaff,Rare,,
2026-01-19T18:23:12.6582394+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T18:23:12.6582555+00:00,Pohx Keepers Restart (PL77970),15x Orb of Scouring,Orb of Scouring,StackableCurrency,,15,
2026-01-19T18:24:15.4751762+00:00,Pohx Keepers Restart (PL77970),Vaal Hatchet,Vaal Hatchet,One Hand Axe,Rare,,Enchantment Critical Modifier Effect
2026-01-19T18:24:15.4752242+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T18:24:15.4752276+00:00,Pohx Keepers Restart (PL77970),Boom Mace,Boom Mace,One Hand Mace,Rare,,
2026-01-19T18:24:15.4752433+00:00,Pohx Keepers Restart (PL77970),15x Instilling Orb,Instilling Orb,StackableCurrency,,15,
2026-01-19T18:24:15.4752513+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T18:25:29.5051630+00:00,Pohx Keepers Restart (PL77970),Solarine Bow,Solarine Bow,Bow,Rare,,
2026-01-19T18:25:29.5052309+00:00,Pohx Keepers Restart (PL77970),Replica Dreamfeather,Eternal Sword,One Hand Sword,Unique,,
2026-01-19T18:25:29.5052381+00:00,Pohx Keepers Restart (PL77970),General's Brigandine,General's Brigandine,Body Armour,Rare,,Enchantment Mana Modifier Effect and Only Green Sockets
2026-01-19T18:25:29.5052505+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T18:25:29.5052544+00:00,Pohx Keepers Restart (PL77970),Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-19T18:27:55.9002433+00:00,Pohx Keepers Restart (PL77970),15x Orb of Scouring,Orb of Scouring,StackableCurrency,,15,
2026-01-19T18:27:55.9002804+00:00,Pohx Keepers Restart (PL77970),16x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,16,
2026-01-19T18:27:55.9002817+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T18:27:55.9003028+00:00,Pohx Keepers Restart (PL77970),Convoking Wand,Convoking Wand,Wand,Rare,,Enchantment Fire Modifier Effect and Attribute Modifier Effect
2026-01-19T18:27:55.9003342+00:00,Pohx Keepers Restart (PL77970),Ezomyte Blade,Ezomyte Blade,Two Hand Sword,Rare,,Enchantment Speed Modifier Effect and No Red Sockets
2026-01-19T18:29:42.4211849+00:00,Pohx Keepers Restart (PL77970),Replica Wings of Entropy,Ezomyte Axe,Two Hand Axe,Unique,,
2026-01-19T18:29:42.4212458+00:00,Pohx Keepers Restart (PL77970),16x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,16,
2026-01-19T18:29:42.4212509+00:00,Pohx Keepers Restart (PL77970),Replica Frostbreath,Ornate Mace,One Hand Mace,Unique,,
2026-01-19T18:29:42.4212653+00:00,Pohx Keepers Restart (PL77970),Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-19T18:29:42.4212678+00:00,Pohx Keepers Restart (PL77970),Colossus Mallet,Colossus Mallet,Two Hand Mace,Rare,,Enchantment Cold Modifier Effect and Critical Modifier Effect
2026-01-19T18:30:58.9722339+00:00,Pohx Keepers Restart (PL77970),Void Sceptre,Void Sceptre,Sceptre,Rare,,Enchantment Cold Modifier Effect and No Red Sockets
2026-01-19T18:30:58.9723172+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T18:30:58.9723294+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T18:30:58.9723338+00:00,Pohx Keepers Restart (PL77970),Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-19T18:30:58.9723391+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T18:38:18.9434871+00:00,Pohx Keepers Restart (PL77970),Replica Iron Commander,Death Bow,Bow,Unique,,
2026-01-19T18:38:18.9447735+00:00,Pohx Keepers Restart (PL77970),20x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,20,
2026-01-19T18:38:18.9447908+00:00,Pohx Keepers Restart (PL77970),Replica Rumi's Concoction,Granite Flask,UtilityFlask,Unique,,
2026-01-19T18:38:18.9447993+00:00,Pohx Keepers Restart (PL77970),15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-19T18:38:18.9449686+00:00,Pohx Keepers Restart (PL77970),1x Domination Scarab of Evolution,Domination Scarab of Evolution,MapFragment,,1,
2026-01-19T18:39:40.0370655+00:00,Pohx Keepers Restart (PL77970),Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-19T18:39:40.0370943+00:00,Pohx Keepers Restart (PL77970),Royal Plate,Royal Plate,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-19T18:39:40.0371976+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T18:39:40.0372039+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T18:39:40.0372122+00:00,Pohx Keepers Restart (PL77970),20x Chaos Orb,Chaos Orb,StackableCurrency,,20,
2026-01-19T18:41:00.6156933+00:00,Pohx Keepers Restart (PL77970),Replica Cold Iron Point,Ezomyte Dagger,Rune Dagger,Unique,,
